spotify_id,tag,count,normalized_count,source,selected
00kG2B5W9MQYdPxrICYhNg,ethereal,7,0.6363636363636364,All Music,1
00kG2B5W9MQYdPxrICYhNg,in love,7,0.6363636363636364,All Music,1
00kG2B5W9MQYdPxrICYhNg,late night,7,0.6363636363636364,All Music,0
00kG2B5W9MQYdPxrICYhNg,reflection,9,0.8181818181818182,All Music,1
00kG2B5W9MQYdPxrICYhNg,sensual,7,0.6363636363636364,All Music,0
00kG2B5W9MQYdPxrICYhNg,solitude,8,0.7272727272727273,All Music,1
00kG2B5W9MQYdPxrICYhNg,sparkling,9,0.8181818181818182,All Music,1
00qOE7OjRl0BpYiCiweZB2,powerful,2,0.02,LastFM,1
00qOE7OjRl0BpYiCiweZB2,block party,1,0.024390243902439025,Playlists,1
00qOE7OjRl0BpYiCiweZB2,graduation party,1,0.024390243902439025,Playlists,1
00qOE7OjRl0BpYiCiweZB2,party bus,1,0.024390243902439025,Playlists,1
00qOE7OjRl0BpYiCiweZB2,road trip,1,0.024390243902439025,Playlists,1
00qOE7OjRl0BpYiCiweZB2,ambitious,8,0.7272727272727273,All Music,0
00qOE7OjRl0BpYiCiweZB2,confident,8,0.7272727272727273,All Music,1
00qOE7OjRl0BpYiCiweZB2,dramatic,8,0.7272727272727273,All Music,0
00qOE7OjRl0BpYiCiweZB2,empowerment,8,0.7272727272727273,All Music,1
00qOE7OjRl0BpYiCiweZB2,fun,8,0.7272727272727273,All Music,1
00qOE7OjRl0BpYiCiweZB2,music,1,0.09090909090909091,All Music,1
00qOE7OjRl0BpYiCiweZB2,passionate,5,0.45454545454545453,All Music,1
00qOE7OjRl0BpYiCiweZB2,playful,6,0.5454545454545454,All Music,1
00qOE7OjRl0BpYiCiweZB2,reflection,8,0.7272727272727273,All Music,1
00qOE7OjRl0BpYiCiweZB2,rousing,8,0.7272727272727273,All Music,1
01PCVuhAgFXmqr5YKNxNx0,optimistic,50,0.5,LastFM,1
01PnRJeFSeOgIpBuv1kQKd,happy,1,0.01,LastFM,1
01R3dELmvQpeCgQQGHQPS6,awesomeness,4,0.04,LastFM,1
01RVupyBFNuALcAFZjL4FY,my baby loves me,3,0.03,LastFM,1
01RVupyBFNuALcAFZjL4FY,happy,3,0.03,LastFM,1
01RVupyBFNuALcAFZjL4FY,jazzy fun,5,0.05,LastFM,1
01RVupyBFNuALcAFZjL4FY,comfort,9,0.8181818181818182,All Music,1
01RVupyBFNuALcAFZjL4FY,confident,8,0.7272727272727273,All Music,1
01RVupyBFNuALcAFZjL4FY,happy,1,0.09090909090909091,All Music,1
01RVupyBFNuALcAFZjL4FY,in love,9,0.8181818181818182,All Music,1
01RVupyBFNuALcAFZjL4FY,innocent,7,0.6363636363636364,All Music,1
01RVupyBFNuALcAFZjL4FY,melancholy,5,0.45454545454545453,All Music,1
01RVupyBFNuALcAFZjL4FY,passionate,7,0.6363636363636364,All Music,1
01RVupyBFNuALcAFZjL4FY,romantic,9,0.8181818181818182,All Music,1
01RVupyBFNuALcAFZjL4FY,romantic evening,9,0.8181818181818182,All Music,1
01RVupyBFNuALcAFZjL4FY,sparkling,5,0.45454545454545453,All Music,1
01RVupyBFNuALcAFZjL4FY,sweet,1,0.09090909090909091,All Music,1
02HdjmfXq1F2OsX6yPg86n,praise,18,0.18,LastFM,1
02HdjmfXq1F2OsX6yPg86n,celebration,7,0.6363636363636364,All Music,1
02HdjmfXq1F2OsX6yPg86n,happy,7,0.6363636363636364,All Music,1
02HdjmfXq1F2OsX6yPg86n,rousing,7,0.6363636363636364,All Music,1
02HdjmfXq1F2OsX6yPg86n,uplifting,7,0.6363636363636364,All Music,1
02HdjmfXq1F2OsX6yPg86n,yearning,7,0.6363636363636364,All Music,1
02PT1v8hMWFu2gT0TMUHNR,happy,4,0.04,LastFM,0
02PT1v8hMWFu2gT0TMUHNR,anthemic,1,0.808,Rate your music,0
02PT1v8hMWFu2gT0TMUHNR,party,1,0.808,Rate your music,1
02PT1v8hMWFu2gT0TMUHNR,uplifting,1,0.808,Rate your music,1
02PT1v8hMWFu2gT0TMUHNR,longing,1,0.808,Rate your music,0
02QQXgeAghpU4smdM7l7We,soulful,4,0.04,LastFM,1
02QQXgeAghpU4smdM7l7We,confrontational,7,0.6363636363636364,All Music,1
02QQXgeAghpU4smdM7l7We,dramatic,9,0.8181818181818182,All Music,1
02QQXgeAghpU4smdM7l7We,feeling blue,9,0.8181818181818182,All Music,1
02QQXgeAghpU4smdM7l7We,heartache,9,0.8181818181818182,All Music,1
02QQXgeAghpU4smdM7l7We,jealousy,5,0.45454545454545453,All Music,1
02QQXgeAghpU4smdM7l7We,optimistic,5,0.45454545454545453,All Music,1
02QQXgeAghpU4smdM7l7We,passionate,9,0.8181818181818182,All Music,0
02QQXgeAghpU4smdM7l7We,restrained,7,0.6363636363636364,All Music,1
02QQXgeAghpU4smdM7l7We,sad,9,0.8181818181818182,All Music,1
02QQXgeAghpU4smdM7l7We,solitude,9,0.8181818181818182,All Music,1
02QQXgeAghpU4smdM7l7We,anxious,5,0.45454545454545453,All Music,1
02QQXgeAghpU4smdM7l7We,yearning,7,0.6363636363636364,All Music,0
02cQ2pZO0282lsQcjtHV8O,broken hearts,3,0.03,LastFM,1
02cQ2pZO0282lsQcjtHV8O,aggressive,5,0.45454545454545453,All Music,1
02hZI7ecPijbO156E9d4iE,taste of chaos,2,0.02,LastFM,1
02mQcDoU5cn15U6tqZmL4e,happy,3,0.03,LastFM,1
02mQcDoU5cn15U6tqZmL4e,summer fun,1,0.024390243902439025,Playlists,1
02mQcDoU5cn15U6tqZmL4e,love,1,0.4714174849540703,Rate your music,1
02mQcDoU5cn15U6tqZmL4e,uplifting,1,0.4714174849540703,Rate your music,1
02mQcDoU5cn15U6tqZmL4e,boisterous,7,0.6363636363636364,All Music,1
02mQcDoU5cn15U6tqZmL4e,brash,6,0.5454545454545454,All Music,1
02mQcDoU5cn15U6tqZmL4e,carefree,5,0.45454545454545453,All Music,1
02mQcDoU5cn15U6tqZmL4e,celebratory,5,0.45454545454545453,All Music,1
02mQcDoU5cn15U6tqZmL4e,exuberant,5,0.45454545454545453,All Music,1
02mQcDoU5cn15U6tqZmL4e,fun,5,0.45454545454545453,All Music,1
02mQcDoU5cn15U6tqZmL4e,partying,5,0.45454545454545453,All Music,1
02mQcDoU5cn15U6tqZmL4e,playful,3,0.2727272727272727,All Music,1
02mQcDoU5cn15U6tqZmL4e,rollicking,3,0.2727272727272727,All Music,1
02mQcDoU5cn15U6tqZmL4e,rousing,6,0.5454545454545454,All Music,1
02y0x44un8HW3zsxrS1oQL,relaxing mood,3,0.03,LastFM,1
03AhYPRQeOqG2j54Tdg94E,high energy,2,0.02,LastFM,0
03AhYPRQeOqG2j54Tdg94E,feel good,1,0.024390243902439025,Playlists,0
03AhYPRQeOqG2j54Tdg94E,graduation party,1,0.024390243902439025,Playlists,0
03AhYPRQeOqG2j54Tdg94E,halloween,1,0.6335975609756097,Rate your music,0
03AhYPRQeOqG2j54Tdg94E,humorous,1,0.6335975609756097,Rate your music,1
03AhYPRQeOqG2j54Tdg94E,party,1,0.6335975609756097,Rate your music,1
03AhYPRQeOqG2j54Tdg94E,playful,1,0.6335975609756097,Rate your music,0
03AhYPRQeOqG2j54Tdg94E,science fiction,1,0.6335975609756097,Rate your music,0
03NejRMxYMMCFo2Ylsia6l,good morning,3,0.03,LastFM,1
042RaY48TNY9aesv8fqYTf,cruel intentions,3,0.03,LastFM,1
048RFeqhiHqpKE462rgE5q,high energy,7,0.07,LastFM,1
04BQXS1HwzNpfZ2Wvw2RIy,pleasant,2,0.02,LastFM,0
04BQXS1HwzNpfZ2Wvw2RIy,red shoes ecstasy,5,0.05,LastFM,0
04BQXS1HwzNpfZ2Wvw2RIy,ethereal,1,0.7242857142857143,Rate your music,0
04BQXS1HwzNpfZ2Wvw2RIy,love,1,0.7242857142857143,Rate your music,1
04BQXS1HwzNpfZ2Wvw2RIy,romantic,1,0.7242857142857143,Rate your music,1
04BQXS1HwzNpfZ2Wvw2RIy,uplifting,1,0.7242857142857143,Rate your music,1
04BQXS1HwzNpfZ2Wvw2RIy,atmospheric,1,0.7242857142857143,Rate your music,0
04Lfe4r35E38e6D0FlJKfn,feel good,6,0.06,LastFM,0
04Lfe4r35E38e6D0FlJKfn,success,6,0.06,LastFM,0
04Lfe4r35E38e6D0FlJKfn,breakup,1,0.624,Rate your music,1
04Lfe4r35E38e6D0FlJKfn,melancholic,1,0.624,Rate your music,1
04Lfe4r35E38e6D0FlJKfn,passionate,1,0.624,Rate your music,0
04bsExZXrwoRXYKKDWlTIU,wholesome fun,2,0.02,LastFM,1
04uR2cdkgiaLIzebPcs25m,feel good,12,0.12,LastFM,1
04uR2cdkgiaLIzebPcs25m,happy,2,0.02,LastFM,0
04uR2cdkgiaLIzebPcs25m,happy,4,0.04,LastFM,0
04uR2cdkgiaLIzebPcs25m,happy,4,0.04,LastFM,0
04uR2cdkgiaLIzebPcs25m,breakup,1,0.7300000000000001,Rate your music,1
04uR2cdkgiaLIzebPcs25m,ethereal,1,0.7300000000000001,Rate your music,0
04uR2cdkgiaLIzebPcs25m,longing,1,0.7300000000000001,Rate your music,1
04uR2cdkgiaLIzebPcs25m,love,1,0.7300000000000001,Rate your music,1
04uR2cdkgiaLIzebPcs25m,lush,1,0.7300000000000001,Rate your music,0
04uR2cdkgiaLIzebPcs25m,melancholic,1,0.7300000000000001,Rate your music,1
04uR2cdkgiaLIzebPcs25m,passionate,1,0.7300000000000001,Rate your music,1
04uR2cdkgiaLIzebPcs25m,romantic,1,0.7300000000000001,Rate your music,1
04uR2cdkgiaLIzebPcs25m,sad,1,0.7300000000000001,Rate your music,1
04uR2cdkgiaLIzebPcs25m,bittersweet,1,0.7300000000000001,Rate your music,1
052z2UsE2wPrHsBJ9tly0g,playground love,4,0.04,LastFM,1
052z2UsE2wPrHsBJ9tly0g,atmospheric,1,0.6614141414141415,Rate your music,1
052z2UsE2wPrHsBJ9tly0g,love,1,0.6614141414141415,Rate your music,1
052z2UsE2wPrHsBJ9tly0g,lush,1,0.6614141414141415,Rate your music,1
052z2UsE2wPrHsBJ9tly0g,romantic,1,0.6614141414141415,Rate your music,1
052z2UsE2wPrHsBJ9tly0g,sensual,1,0.6614141414141415,Rate your music,1
052z2UsE2wPrHsBJ9tly0g,sexual,1,0.6614141414141415,Rate your music,1
052z2UsE2wPrHsBJ9tly0g,sombre,1,0.6614141414141415,Rate your music,1
052z2UsE2wPrHsBJ9tly0g,soothing,1,0.6614141414141415,Rate your music,1
052z2UsE2wPrHsBJ9tly0g,atmospheric,7,0.6363636363636364,All Music,1
052z2UsE2wPrHsBJ9tly0g,background music,6,0.5454545454545454,All Music,1
052z2UsE2wPrHsBJ9tly0g,brooding,6,0.5454545454545454,All Music,1
052z2UsE2wPrHsBJ9tly0g,eerie,6,0.5454545454545454,All Music,1
052z2UsE2wPrHsBJ9tly0g,elegant,6,0.5454545454545454,All Music,1
052z2UsE2wPrHsBJ9tly0g,ethereal,6,0.5454545454545454,All Music,1
052z2UsE2wPrHsBJ9tly0g,heartache,5,0.45454545454545453,All Music,1
052z2UsE2wPrHsBJ9tly0g,intimate,6,0.5454545454545454,All Music,1
052z2UsE2wPrHsBJ9tly0g,late night,9,0.8181818181818182,All Music,1
052z2UsE2wPrHsBJ9tly0g,reflection,7,0.6363636363636364,All Music,1
052z2UsE2wPrHsBJ9tly0g,reflective,7,0.6363636363636364,All Music,1
052z2UsE2wPrHsBJ9tly0g,restrained,6,0.5454545454545454,All Music,1
052z2UsE2wPrHsBJ9tly0g,romantic,5,0.45454545454545453,All Music,1
052z2UsE2wPrHsBJ9tly0g,romantic evening,5,0.45454545454545453,All Music,1
052z2UsE2wPrHsBJ9tly0g,sad,5,0.45454545454545453,All Music,1
052z2UsE2wPrHsBJ9tly0g,sex,5,0.45454545454545453,All Music,1
052z2UsE2wPrHsBJ9tly0g,sparkling,6,0.5454545454545454,All Music,1
052z2UsE2wPrHsBJ9tly0g,yearning,5,0.45454545454545453,All Music,1
05CF4ATpqROLTQVYABNZ3W,feel good,4,0.04,LastFM,1
06JokgprGDKrtZ1eP6z2CQ,happy,2,0.02,LastFM,1
06JokgprGDKrtZ1eP6z2CQ,cheerful,6,0.5454545454545454,All Music,1
06JokgprGDKrtZ1eP6z2CQ,in love,7,0.6363636363636364,All Music,1
06JokgprGDKrtZ1eP6z2CQ,innocent,7,0.6363636363636364,All Music,1
06JokgprGDKrtZ1eP6z2CQ,jealousy,7,0.6363636363636364,All Music,0
06JokgprGDKrtZ1eP6z2CQ,rousing,7,0.6363636363636364,All Music,1
06JokgprGDKrtZ1eP6z2CQ,springlike,6,0.5454545454545454,All Music,1
06JokgprGDKrtZ1eP6z2CQ,sweet,5,0.45454545454545453,All Music,1
06JokgprGDKrtZ1eP6z2CQ,yearning,5,0.45454545454545453,All Music,1
06JokgprGDKrtZ1eP6z2CQ,cheerful,6,0.5454545454545454,All Music,1
06JokgprGDKrtZ1eP6z2CQ,in love,7,0.6363636363636364,All Music,1
06JokgprGDKrtZ1eP6z2CQ,innocent,7,0.6363636363636364,All Music,1
06JokgprGDKrtZ1eP6z2CQ,jealousy,7,0.6363636363636364,All Music,0
06JokgprGDKrtZ1eP6z2CQ,rousing,7,0.6363636363636364,All Music,1
06JokgprGDKrtZ1eP6z2CQ,springlike,6,0.5454545454545454,All Music,1
06JokgprGDKrtZ1eP6z2CQ,sweet,5,0.45454545454545453,All Music,1
06JokgprGDKrtZ1eP6z2CQ,yearning,5,0.45454545454545453,All Music,1
06r4RVjE8HIP3CAnHgelsj,in love,4,0.04,LastFM,1
06r4RVjE8HIP3CAnHgelsj,happy,4,0.04,LastFM,1
06r4RVjE8HIP3CAnHgelsj,happy,4,0.04,LastFM,1
06r4RVjE8HIP3CAnHgelsj,feeling blue,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,loss,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,grief,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,reflection,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,rousing,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,feeling blue,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,loss,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,grief,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,reflection,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,rousing,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,feeling blue,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,loss,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,grief,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,reflection,7,0.6363636363636364,All Music,1
06r4RVjE8HIP3CAnHgelsj,rousing,7,0.6363636363636364,All Music,1
07M76e7IXxYdnC1BBiJxEX,soulful,4,0.04,LastFM,1
07M76e7IXxYdnC1BBiJxEX,heart,1,0.024390243902439025,Playlists,1
07M76e7IXxYdnC1BBiJxEX,love,1,0.024390243902439025,Playlists,0
07TQDFaoLBwvo6JU1nnaiU,feeling good,3,0.03,LastFM,1
07TQDFaoLBwvo6JU1nnaiU,happy,3,0.03,LastFM,1
07TQDFaoLBwvo6JU1nnaiU,ambitious,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,peaceful,4,0.36363636363636365,All Music,1
07TQDFaoLBwvo6JU1nnaiU,celebratory,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,cheerful,8,0.7272727272727273,All Music,1
07TQDFaoLBwvo6JU1nnaiU,comfort,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,empowerment,8,0.7272727272727273,All Music,1
07TQDFaoLBwvo6JU1nnaiU,fun,8,0.7272727272727273,All Music,1
07TQDFaoLBwvo6JU1nnaiU,heartache,8,0.7272727272727273,All Music,1
07TQDFaoLBwvo6JU1nnaiU,in love,8,0.7272727272727273,All Music,1
07TQDFaoLBwvo6JU1nnaiU,innocent,5,0.45454545454545453,All Music,1
07TQDFaoLBwvo6JU1nnaiU,intimate,4,0.36363636363636365,All Music,1
07TQDFaoLBwvo6JU1nnaiU,joyous,8,0.7272727272727273,All Music,1
07TQDFaoLBwvo6JU1nnaiU,nostalgic,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,partying,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,plaintive,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,playful,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,poignant,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,reflective,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,rollicking,8,0.7272727272727273,All Music,1
07TQDFaoLBwvo6JU1nnaiU,rousing,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,summer,9,0.8181818181818182,All Music,1
07TQDFaoLBwvo6JU1nnaiU,sweet,4,0.36363636363636365,All Music,1
07TQDFaoLBwvo6JU1nnaiU,wistful,9,0.8181818181818182,All Music,1
085diW9d1iWe9qeNQiDYOw,joyous,2,0.02,LastFM,1
085diW9d1iWe9qeNQiDYOw,fun stuff,2,0.02,LastFM,1
085diW9d1iWe9qeNQiDYOw,happiness,2,0.02,LastFM,1
085diW9d1iWe9qeNQiDYOw,block party,1,0.024390243902439025,Playlists,0
0870QNicMawQH2cnzBVZ3P,happy,2,0.02,LastFM,0
0870QNicMawQH2cnzBVZ3P,ambitious,5,0.45454545454545453,All Music,0
0870QNicMawQH2cnzBVZ3P,clinical,4,0.36363636363636365,All Music,0
0870QNicMawQH2cnzBVZ3P,confident,5,0.45454545454545453,All Music,0
0870QNicMawQH2cnzBVZ3P,late night,7,0.6363636363636364,All Music,0
0870QNicMawQH2cnzBVZ3P,lush,7,0.6363636363636364,All Music,0
0870QNicMawQH2cnzBVZ3P,plaintive,5,0.45454545454545453,All Music,1
0870QNicMawQH2cnzBVZ3P,solitude,5,0.45454545454545453,All Music,1
08DeDU0qAaNSZ36YVCsBJW,feel good,3,0.03,LastFM,1
08DeDU0qAaNSZ36YVCsBJW,happy,12,0.12,LastFM,0
08DeDU0qAaNSZ36YVCsBJW,love fun,3,0.03,LastFM,1
08EgS4Nqe1jPkI9tx9Dq3S,happy,2,0.02,LastFM,1
08jn5cU454h8B5QcdtpU1O,happy,10,0.1,LastFM,1
08zvzy2FD1V0wFn8mhiQaH,scummy,2,0.02,LastFM,1
08zvzy2FD1V0wFn8mhiQaH,scummy,2,0.02,LastFM,1
097OvOx07eXC4UmdnywvoE,feel good,2,0.02,LastFM,1
097OvOx07eXC4UmdnywvoE,happy,2,0.02,LastFM,1
097OvOx07eXC4UmdnywvoE,confident,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,elaborate,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,elegant,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,exuberant,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,in love,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,joyous,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,late night,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,lush,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,new love,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,passionate,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,romantic,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,romantic evening,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,sensual,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,sex,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,sexy,9,0.8181818181818182,All Music,1
097OvOx07eXC4UmdnywvoE,sparkling,9,0.8181818181818182,All Music,1
098ttCNmncrO4YvqWUNMvn,happy,3,0.03,LastFM,1
09UeSB8eRi7Pysvgoo62oB,smooth soul,2,0.02,LastFM,0
09UeSB8eRi7Pysvgoo62oB,sensual,1,0.755,Rate your music,1
09UeSB8eRi7Pysvgoo62oB,soothing,1,0.755,Rate your music,1
09UeSB8eRi7Pysvgoo62oB,sexual,1,0.755,Rate your music,1
09VbZ87CD4kGyQ9QBrnziC,smooth soul,3,0.03,LastFM,1
09VbZ87CD4kGyQ9QBrnziC,breakup,9,0.8181818181818182,All Music,1
09VbZ87CD4kGyQ9QBrnziC,dramatic,9,0.8181818181818182,All Music,1
09VbZ87CD4kGyQ9QBrnziC,feeling blue,9,0.8181818181818182,All Music,1
09VbZ87CD4kGyQ9QBrnziC,heartache,9,0.8181818181818182,All Music,1
09VbZ87CD4kGyQ9QBrnziC,in love,5,0.45454545454545453,All Music,1
09VbZ87CD4kGyQ9QBrnziC,loss,5,0.45454545454545453,All Music,1
09VbZ87CD4kGyQ9QBrnziC,grief,5,0.45454545454545453,All Music,1
09VbZ87CD4kGyQ9QBrnziC,passionate,9,0.8181818181818182,All Music,0
09VbZ87CD4kGyQ9QBrnziC,poignant,9,0.8181818181818182,All Music,1
09VbZ87CD4kGyQ9QBrnziC,regret,9,0.8181818181818182,All Music,1
09VbZ87CD4kGyQ9QBrnziC,rousing,9,0.8181818181818182,All Music,1
09VbZ87CD4kGyQ9QBrnziC,searching,9,0.8181818181818182,All Music,0
09VbZ87CD4kGyQ9QBrnziC,urgent,9,0.8181818181818182,All Music,0
09VbZ87CD4kGyQ9QBrnziC,yearning,9,0.8181818181818182,All Music,0
09athuEe5kQfC7bV63jmGa,sun is shining,4,0.04,LastFM,1
09hxCc0SgV8u46gWsfeqJA,high energy,2,0.02,LastFM,1
09hxCc0SgV8u46gWsfeqJA,high energy,2,0.02,LastFM,1
